"","Valor_credito","Casa_propia","Cuentas_morosas","salario","Sexo","Hijos","carro","Estado_civil","Devuelve_credito"
"10130",47388,"Si","No",2664,"Masculino",2,"Si","Separado","No"
"10131",27970,"Si","Si",10954,"Femenino",3,"Si","Soltero","No"
"10132",26332,"No","No",10742,"Femenino",0,"No","Casado","No"
"10133",45434,"No","Si",8769,"Masculino",3,"Si","Separado","No"
"10134",30398,"Si","No",2947,"Masculino",4,"Si","Separado","Si"
"10135",51493,"Si","No",3147,"Femenino",8,"Si","Viudo","No"
"10136",88144,"Si","Si",3656,"Femenino",5,"No","Viudo","No"
"10137",26953,"Si","Si",3589,"Masculino",8,"Si","Casado","Si"
"10138",51789,"Si","No",2045,"Femenino",1,"Si","Viudo","No"
"10139",46106,"Si","Si",8861,"Femenino",5,"No","Soltero","Si"
"10140",29865,"Si","Si",10461,"Masculino",7,"No","Soltero","No"
"10141",31281,"No","No",6334,"Masculino",4,"Si","Casado","Si"
"10142",23269,"No","Si",9864,"Femenino",5,"No","Separado","No"
"10143",54606,"Si","No",4353,"Femenino",5,"No","Viudo","Si"
"10144",28688,"No","Si",10260,"Femenino",6,"No","Soltero","Si"
"10145",55376,"No","No",1918,"Femenino",5,"Si","Divorciado","Si"
"10146",95307,"Si","Si",7154,"Masculino",4,"Si","Divorciado","No"
"10147",97745,"Si","No",7976,"Masculino",8,"Si","Casado","Si"
"10148",83180,"No","No",10327,"Femenino",8,"No","Divorciado","Si"
"10149",80697,"No","Si",7134,"Femenino",4,"No","Viudo","Si"
"10150",30308,"Si","Si",4983,"Masculino",1,"No","Casado","Si"
"10151",42558,"No","No",4717,"Masculino",2,"Si","Divorciado","No"
"10152",19312,"Si","No",10933,"Femenino",1,"No","Divorciado","Si"
"10153",28046,"No","Si",1393,"Femenino",1,"Si","Viudo","Si"
"10154",85017,"No","No",6397,"Masculino",4,"Si","Divorciado","No"
"10155",38253,"Si","No",6901,"Masculino",4,"Si","Casado","No"
"10156",59900,"Si","Si",8513,"Masculino",7,"No","Separado","Si"
"10157",91941,"No","Si",7288,"Femenino",4,"Si","Casado","Si"
"10158",89504,"Si","Si",10935,"Femenino",6,"Si","Viudo","Si"
"10159",53067,"Si","Si",6743,"Masculino",1,"No","Soltero","No"
"10160",40492,"No","Si",10236,"Femenino",2,"Si","Casado","No"
"10161",66155,"Si","Si",9044,"Masculino",7,"Si","Soltero","No"
"10162",59792,"No","No",2313,"Femenino",7,"No","Viudo","Si"
"10163",103394,"Si","Si",2437,"Femenino",0,"No","Soltero","No"
"10164",51329,"No","No",5677,"Masculino",5,"No","Viudo","No"
"10165",56946,"Si","No",2159,"Masculino",7,"No","Casado","Si"
"10166",35574,"No","No",4537,"Masculino",6,"No","Casado","Si"
"10167",56517,"No","No",2314,"Femenino",8,"No","Soltero","No"
"10168",21082,"Si","No",1339,"Masculino",3,"No","Casado","Si"
"10169",58884,"No","No",6126,"Femenino",8,"Si","Viudo","No"
"10170",58742,"No","No",7874,"Femenino",1,"No","Divorciado","Si"
"10171",86310,"No","Si",5174,"Femenino",2,"Si","Divorciado","No"
"10172",92548,"Si","Si",6303,"Femenino",7,"No","Separado","Si"
"10173",75935,"No","Si",2905,"Masculino",4,"No","Casado","Si"
"10174",32847,"Si","No",1504,"Masculino",4,"No","Viudo","No"
"10175",53621,"Si","No",5204,"Masculino",3,"Si","Casado","Si"
"10176",103305,"Si","No",5109,"Femenino",7,"No","Casado","No"
"10177",52179,"Si","Si",3908,"Masculino",7,"No","Soltero","No"
"10178",74548,"No","No",10044,"Masculino",8,"No","Divorciado","Si"
"10179",59689,"No","Si",8835,"Femenino",0,"No","Separado","Si"
"10180",104477,"Si","No",6958,"Femenino",5,"No","Divorciado","Si"
"10181",78220,"Si","No",5899,"Femenino",7,"No","Separado","No"
"10182",61837,"Si","No",9992,"Femenino",2,"No","Casado","Si"
"10183",47610,"No","Si",8316,"Femenino",2,"No","Viudo","No"
"10184",94530,"No","Si",8711,"Masculino",0,"Si","Soltero","Si"
"10185",72635,"No","No",8584,"Masculino",7,"Si","Divorciado","Si"
"10186",91690,"Si","No",2233,"Masculino",1,"Si","Separado","Si"
"10187",102878,"Si","No",5073,"Femenino",0,"No","Soltero","No"
"10188",22597,"Si","Si",4558,"Masculino",5,"Si","Casado","Si"
"10189",66646,"Si","Si",6464,"Masculino",6,"Si","Divorciado","No"
"10190",59491,"No","Si",7937,"Femenino",1,"No","Separado","No"
"10191",19599,"No","No",3547,"Masculino",2,"No","Separado","Si"
"10192",94473,"Si","No",4393,"Femenino",3,"Si","Separado","Si"
"10193",33159,"Si","Si",3940,"Masculino",5,"No","Viudo","No"
"10194",27618,"Si","Si",2311,"Masculino",5,"Si","Soltero","Si"
"10195",41155,"No","Si",10538,"Masculino",3,"Si","Divorciado","Si"
"10196",103974,"No","Si",9323,"Femenino",4,"Si","Viudo","No"
"10197",94819,"Si","No",8078,"Masculino",5,"No","Divorciado","Si"
"10198",70500,"Si","Si",2233,"Femenino",3,"Si","Divorciado","Si"
"10199",34273,"Si","Si",6108,"Masculino",4,"No","Viudo","Si"
"10200",57597,"No","Si",10344,"Femenino",7,"No","Casado","Si"
"10201",83372,"Si","No",4988,"Masculino",1,"No","Viudo","No"
"10202",64532,"Si","Si",3521,"Masculino",0,"Si","Viudo","No"
"10203",93524,"No","No",4740,"Masculino",4,"No","Soltero","Si"
"10204",22136,"Si","Si",2236,"Femenino",3,"Si","Separado","Si"
"10205",100357,"Si","Si",4923,"Masculino",7,"Si","Casado","Si"
"10206",92122,"Si","No",8793,"Masculino",7,"No","Soltero","No"
"10207",100918,"No","Si",5424,"Masculino",6,"No","Soltero","Si"
"10208",46561,"No","No",6115,"Femenino",0,"Si","Separado","Si"
"10209",22009,"Si","No",8022,"Femenino",8,"No","Divorciado","Si"
"10210",103456,"No","Si",7516,"Femenino",8,"No","Viudo","Si"
"10211",92589,"Si","No",8844,"Femenino",8,"Si","Viudo","No"
"10212",38901,"Si","No",6560,"Femenino",5,"No","Separado","No"
"10213",55867,"No","No",8946,"Femenino",8,"Si","Separado","Si"
"10214",27581,"Si","Si",9098,"Masculino",6,"No","Divorciado","No"
"10215",39485,"Si","Si",4839,"Femenino",8,"Si","Viudo","Si"
"10216",51079,"No","No",7220,"Femenino",7,"Si","Casado","No"
"10217",49941,"Si","No",10439,"Femenino",3,"No","Viudo","No"
"10218",93729,"Si","No",8761,"Masculino",7,"Si","Viudo","Si"
"10219",95793,"No","No",5294,"Femenino",5,"No","Separado","No"
"10220",46914,"No","No",3417,"Masculino",6,"No","Casado","No"
"10221",70213,"Si","No",4770,"Femenino",3,"Si","Viudo","Si"
"10222",70815,"Si","Si",8373,"Femenino",4,"No","Viudo","Si"
"10223",70767,"Si","Si",2652,"Masculino",7,"No","Divorciado","No"
"10224",81442,"No","Si",8720,"Masculino",1,"No","Divorciado","No"
"10225",32577,"No","Si",4171,"Masculino",8,"Si","Separado","Si"
"10226",102440,"No","No",4580,"Masculino",0,"No","Separado","Si"
"10227",24199,"No","No",8233,"Masculino",2,"Si","Casado","Si"
"10228",95509,"No","No",10491,"Masculino",6,"Si","Viudo","Si"
"10229",91250,"Si","Si",5508,"Masculino",5,"Si","Viudo","Si"
"10230",21253,"No","Si",5200,"Masculino",8,"Si","Viudo","No"
"10231",45952,"Si","No",1724,"Femenino",5,"No","Divorciado","Si"
"10232",58599,"Si","No",10709,"Femenino",4,"No","Casado","No"
"10233",104103,"Si","Si",9373,"Femenino",2,"Si","Casado","No"
"10234",54821,"Si","Si",1291,"Masculino",6,"No","Soltero","Si"
"10235",53661,"No","No",4372,"Masculino",6,"Si","Soltero","No"
"10236",66139,"Si","Si",1715,"Femenino",8,"No","Separado","No"
"10237",62766,"No","No",7447,"Femenino",1,"No","Soltero","No"
"10238",48307,"No","No",4225,"Masculino",6,"No","Divorciado","Si"
"10239",98703,"Si","Si",6282,"Masculino",0,"Si","Viudo","No"
"10240",100930,"Si","No",2211,"Masculino",0,"Si","Divorciado","Si"
"10241",67794,"Si","Si",7995,"Femenino",1,"No","Casado","No"
"10242",105299,"Si","Si",5288,"Masculino",3,"No","Soltero","No"
"10243",69683,"No","Si",2969,"Masculino",4,"No","Divorciado","Si"
"10244",25346,"Si","No",2262,"Masculino",0,"Si","Soltero","No"
"10245",85003,"No","Si",5347,"Femenino",8,"Si","Soltero","No"
"10246",95077,"Si","No",3234,"Masculino",5,"No","Viudo","No"
"10247",54385,"Si","Si",1696,"Masculino",2,"No","Separado","Si"
"10248",81147,"No","No",7705,"Masculino",5,"Si","Divorciado","Si"
"10249",97986,"No","No",1441,"Masculino",0,"Si","Separado","Si"
"10250",78125,"Si","Si",4967,"Femenino",6,"No","Separado","Si"
"10251",51274,"No","No",7979,"Femenino",1,"No","Soltero","Si"
"10252",69855,"Si","No",10889,"Masculino",3,"Si","Separado","No"
"10253",69792,"No","Si",8366,"Masculino",8,"Si","Divorciado","Si"
"10254",91914,"Si","No",1856,"Femenino",1,"Si","Casado","Si"
"10255",26635,"Si","Si",8481,"Femenino",6,"No","Divorciado","Si"
"10256",61236,"No","No",8506,"Masculino",7,"No","Separado","Si"
"10257",93652,"No","No",2420,"Masculino",4,"No","Casado","No"
"10258",43440,"Si","Si",3341,"Femenino",2,"No","Soltero","Si"
"10259",99884,"No","No",10633,"Femenino",7,"No","Viudo","Si"
"10260",75262,"No","Si",4743,"Masculino",5,"No","Separado","No"
"10261",54980,"No","Si",2476,"Masculino",2,"Si","Divorciado","No"
"10262",92389,"No","Si",10916,"Femenino",2,"No","Separado","Si"
"10263",73540,"Si","Si",5139,"Femenino",3,"Si","Separado","No"
"10264",91966,"No","No",1203,"Masculino",4,"Si","Divorciado","No"
"10265",76841,"No","Si",7496,"Femenino",3,"Si","Casado","No"
"10266",95102,"No","Si",2002,"Femenino",1,"No","Separado","Si"
"10267",71313,"Si","Si",3176,"Masculino",3,"No","Separado","No"
"10268",46665,"No","Si",2928,"Femenino",2,"Si","Casado","No"
"10269",43618,"Si","No",1987,"Femenino",3,"No","Separado","Si"
"10270",22052,"Si","No",8386,"Masculino",3,"Si","Casado","No"
"10271",76396,"Si","Si",3412,"Femenino",2,"No","Soltero","No"
"10272",33567,"No","Si",2155,"Femenino",3,"Si","Soltero","No"
"10273",48128,"Si","No",10049,"Masculino",4,"Si","Casado","Si"
"10274",78890,"No","Si",9394,"Masculino",8,"Si","Casado","Si"
"10275",37081,"Si","Si",9982,"Masculino",6,"No","Soltero","Si"
"10276",19774,"No","No",5492,"Masculino",4,"No","Casado","No"
"10277",62043,"No","Si",5557,"Femenino",4,"No","Divorciado","No"
"10278",92873,"Si","No",3267,"Masculino",0,"Si","Separado","Si"
"10279",77781,"No","No",4593,"Masculino",3,"Si","Soltero","Si"
"10280",72225,"No","Si",9250,"Femenino",6,"Si","Casado","No"
"10281",73118,"No","Si",9964,"Masculino",8,"Si","Soltero","Si"
"10282",44988,"No","Si",7279,"Masculino",0,"Si","Soltero","No"
"10283",64287,"No","Si",8243,"Femenino",3,"Si","Divorciado","Si"
"10284",90399,"Si","Si",4638,"Masculino",1,"No","Viudo","Si"
"10285",82920,"No","No",2091,"Femenino",7,"No","Casado","Si"
"10286",99762,"Si","No",10006,"Femenino",3,"Si","Divorciado","Si"
"10287",48242,"Si","No",2965,"Masculino",2,"Si","Separado","Si"
"10288",50464,"No","Si",10882,"Masculino",1,"Si","Divorciado","No"
"10289",24898,"Si","No",2375,"Masculino",8,"Si","Soltero","Si"
"10290",68643,"Si","Si",2043,"Femenino",6,"No","Soltero","No"
"10291",35307,"No","Si",5278,"Femenino",0,"No","Casado","Si"
"10292",48644,"Si","Si",9800,"Femenino",7,"No","Viudo","Si"
"10293",81220,"Si","Si",8206,"Femenino",8,"Si","Separado","No"
"10294",75049,"No","Si",4399,"Masculino",2,"No","Divorciado","No"
"10295",102397,"No","No",9871,"Masculino",8,"Si","Soltero","Si"
"10296",55541,"Si","Si",3565,"Femenino",6,"Si","Separado","No"
"10297",92562,"Si","Si",2398,"Femenino",5,"Si","Casado","Si"
"10298",86151,"Si","Si",10474,"Masculino",8,"No","Casado","Si"
"10299",85838,"No","No",8799,"Masculino",5,"Si","Soltero","Si"
"10300",92882,"No","Si",10809,"Masculino",2,"Si","Divorciado","Si"
"10301",56372,"No","No",8338,"Femenino",3,"No","Divorciado","Si"
"10302",62598,"Si","Si",10501,"Masculino",3,"Si","Separado","No"
"10303",102856,"No","Si",4713,"Femenino",5,"Si","Divorciado","Si"
"10304",55205,"No","No",4152,"Femenino",7,"Si","Casado","Si"
"10305",29133,"Si","Si",1641,"Masculino",1,"No","Soltero","No"
"10306",93939,"Si","Si",9687,"Femenino",2,"No","Divorciado","Si"
"10307",104538,"No","Si",2438,"Masculino",7,"No","Casado","No"
"10308",92671,"Si","Si",9205,"Femenino",4,"Si","Soltero","No"
"10309",88747,"Si","No",9724,"Femenino",8,"No","Separado","No"
"10310",72000,"Si","Si",10137,"Femenino",1,"No","Viudo","Si"
"10311",66053,"Si","Si",2532,"Femenino",6,"Si","Separado","No"
"10312",103304,"Si","Si",10530,"Femenino",3,"Si","Soltero","Si"
"10313",51730,"Si","Si",4598,"Femenino",0,"Si","Divorciado","Si"
"10314",24849,"Si","No",6881,"Masculino",2,"No","Viudo","No"
"10315",48486,"No","Si",2594,"Masculino",1,"No","Casado","Si"
"10316",58631,"No","Si",10750,"Masculino",8,"No","Separado","Si"
"10317",101913,"No","No",5421,"Masculino",8,"Si","Separado","No"
"10318",44676,"No","No",7237,"Femenino",0,"No","Soltero","Si"
"10319",52288,"Si","Si",6966,"Masculino",4,"No","Viudo","Si"
"10320",27198,"No","No",8508,"Masculino",1,"Si","Soltero","No"
"10321",19380,"Si","No",7624,"Masculino",3,"Si","Divorciado","No"
"10322",25841,"Si","Si",10387,"Femenino",4,"Si","Casado","Si"
"10323",93996,"No","No",3676,"Masculino",2,"No","Soltero","Si"
"10324",65687,"Si","No",4795,"Femenino",7,"No","Divorciado","No"
"10325",96776,"No","Si",1837,"Masculino",8,"Si","Divorciado","Si"
"10326",37466,"Si","Si",9451,"Masculino",7,"No","Viudo","No"
"10327",60387,"No","No",10295,"Femenino",7,"Si","Divorciado","No"
"10328",84979,"No","Si",5012,"Masculino",5,"Si","Divorciado","Si"
"10329",96675,"No","Si",9486,"Femenino",4,"No","Divorciado","No"
"10330",22690,"No","Si",5271,"Masculino",0,"No","Soltero","No"
"10331",24052,"No","Si",6262,"Masculino",0,"Si","Soltero","Si"
"10332",30130,"Si","No",6601,"Femenino",3,"No","Separado","Si"
"10333",34689,"No","No",4743,"Masculino",5,"No","Viudo","No"
"10334",68086,"Si","No",6901,"Femenino",7,"No","Divorciado","Si"
"10335",52691,"Si","Si",2787,"Femenino",7,"Si","Soltero","No"
"10336",17624,"No","Si",10094,"Femenino",7,"Si","Divorciado","No"
"10337",77901,"No","No",1826,"Femenino",3,"No","Soltero","Si"
"10338",44466,"No","No",5436,"Masculino",4,"No","Divorciado","No"
"10339",44836,"No","Si",9225,"Femenino",4,"Si","Casado","No"
"10340",37684,"No","Si",4427,"Masculino",5,"Si","Separado","Si"
"10341",26313,"No","No",4803,"Femenino",3,"Si","Divorciado","Si"
"10342",104052,"No","No",10248,"Femenino",2,"No","Separado","Si"
"10343",27961,"Si","Si",7669,"Femenino",2,"No","Soltero","No"
"10344",18431,"Si","Si",7884,"Masculino",0,"No","Soltero","No"
"10345",95417,"No","Si",5078,"Femenino",8,"No","Casado","Si"
"10346",70093,"No","No",7633,"Masculino",4,"No","Viudo","No"
"10347",96639,"No","Si",4169,"Masculino",0,"No","Divorciado","Si"
"10348",95288,"No","Si",3160,"Masculino",5,"No","Viudo","No"
"10349",80353,"Si","Si",4378,"Femenino",2,"Si","Divorciado","No"
"10350",46875,"Si","Si",3648,"Femenino",3,"No","Soltero","No"
"10351",31732,"Si","Si",4293,"Femenino",7,"No","Soltero","No"
"10352",45494,"Si","Si",8313,"Masculino",6,"Si","Soltero","No"
"10353",92672,"Si","Si",2344,"Femenino",7,"Si","Divorciado","No"
"10354",100203,"No","No",2398,"Femenino",2,"Si","Viudo","No"
"10355",94624,"No","No",4199,"Masculino",1,"No","Casado","Si"
"10356",90460,"Si","No",7663,"Masculino",4,"No","Casado","No"
"10357",60780,"Si","Si",1497,"Masculino",4,"Si","Viudo","No"
"10358",69908,"Si","No",5766,"Femenino",7,"Si","Viudo","Si"
"10359",97231,"No","Si",7973,"Femenino",4,"No","Soltero","No"
"10360",17479,"No","Si",2433,"Femenino",0,"Si","Casado","Si"
"10361",98878,"No","No",8055,"Femenino",3,"No","Soltero","Si"
"10362",41001,"No","No",1613,"Masculino",3,"Si","Soltero","Si"
"10363",93679,"No","Si",7809,"Masculino",1,"No","Divorciado","Si"
"10364",28837,"No","No",6634,"Femenino",7,"Si","Casado","Si"
"10365",0,"Si","No",6942,"Femenino",8,"No","Viudo","No"
"10366",86828,"No","Si",8549,"Masculino",0,"Si","Divorciado","No"
"10367",71183,"No","No",7722,"Femenino",0,"Si","Soltero","Si"
"10368",27521,"Si","No",9363,"Masculino",4,"No","Soltero","Si"
"10369",74948,"No","No",9905,"Femenino",8,"No","Viudo","Si"
"10370",66453,"Si","Si",5828,"Masculino",1,"Si","Viudo","Si"
"10371",26800,"Si","Si",10196,"Masculino",7,"Si","Soltero","No"
"10372",84423,"No","Si",2679,"Femenino",1,"Si","Viudo","Si"
"10373",96569,"No","Si",3234,"Masculino",4,"No","Viudo","No"
"10374",56617,"No","No",9324,"Femenino",6,"No","Viudo","Si"
"10375",98343,"No","No",6479,"Masculino",0,"No","Soltero","Si"
"10376",98401,"Si","No",4482,"Femenino",0,"Si","Divorciado","Si"
"10377",98080,"Si","Si",5914,"Femenino",5,"Si","Separado","Si"
"10378",34017,"No","No",2141,"Femenino",8,"Si","Casado","Si"
"10379",46627,"Si","No",4944,"Femenino",5,"No","Casado","Si"
"10380",25094,"Si","Si",2644,"Masculino",0,"No","Viudo","No"
"10381",48610,"Si","No",2607,"Masculino",7,"Si","Divorciado","No"
"10382",63308,"Si","No",7451,"Masculino",1,"No","Casado","No"
"10383",52937,"Si","Si",4673,"Masculino",0,"No","Viudo","No"
"10384",102077,"No","No",8223,"Masculino",0,"Si","Casado","No"
"10385",27377,"No","Si",2116,"Femenino",4,"No","Separado","Si"
"10386",91719,"Si","No",6206,"Femenino",8,"No","Casado","No"
"10387",99216,"Si","No",5778,"Masculino",4,"No","Soltero","No"
"10388",86571,"No","No",2245,"Femenino",5,"No","Viudo","Si"
"10389",100356,"Si","No",6095,"Masculino",3,"No","Casado","Si"
"10390",17487,"Si","Si",6016,"Masculino",6,"No","Soltero","No"
"10391",44821,"No","No",7834,"Femenino",5,"No","Divorciado","No"
"10392",101149,"Si","No",10922,"Masculino",1,"Si","Divorciado","Si"
"10393",34285,"Si","No",5816,"Masculino",1,"No","Viudo","Si"
"10394",94365,"Si","No",8300,"Masculino",3,"No","Separado","Si"
"10395",47439,"No","Si",10708,"Masculino",8,"Si","Casado","Si"
"10396",66746,"Si","Si",6425,"Femenino",2,"No","Viudo","No"
"10397",20114,"Si","Si",7795,"Femenino",4,"Si","Divorciado","Si"
"10398",85090,"Si","Si",4686,"Masculino",7,"No","Soltero","Si"
"10399",62365,"Si","Si",8025,"Femenino",6,"Si","Soltero","Si"
"10400",92478,"No","No",10105,"Masculino",5,"Si","Viudo","No"
"10401",35969,"Si","Si",2548,"Femenino",7,"Si","Separado","No"
"10402",22445,"Si","Si",10167,"Masculino",2,"Si","Casado","No"
"10403",100506,"Si","No",4332,"Masculino",2,"Si","Casado","Si"
"10404",84952,"No","Si",1536,"Masculino",3,"No","Casado","Si"
"10405",85387,"No","Si",4132,"Masculino",6,"Si","Viudo","No"
"10406",71272,"Si","No",1882,"Masculino",2,"Si","Divorciado","Si"
"10407",53603,"No","No",8678,"Masculino",2,"No","Separado","No"
"10408",82823,"No","No",1968,"Femenino",6,"Si","Soltero","Si"
"10409",31952,"Si","Si",7665,"Femenino",0,"No","Viudo","Si"
"10410",67173,"Si","Si",3885,"Masculino",4,"No","Separado","No"
"10411",23214,"Si","Si",8698,"Masculino",6,"Si","Separado","Si"
"10412",53775,"Si","Si",10665,"Femenino",1,"No","Separado","Si"
"10413",25182,"Si","No",9219,"Masculino",6,"No","Divorciado","Si"
"10414",98439,"No","Si",7755,"Femenino",1,"Si","Separado","No"
"10415",66868,"Si","No",7609,"Masculino",1,"No","Casado","Si"
"10416",65133,"No","Si",10741,"Femenino",7,"No","Separado","Si"
"10417",53417,"No","No",4737,"Masculino",2,"No","Divorciado","Si"
"10418",72201,"Si","Si",1557,"Femenino",0,"No","Soltero","Si"
"10419",19674,"No","Si",5251,"Femenino",7,"Si","Separado","No"
"10420",62195,"No","No",3504,"Femenino",3,"Si","Divorciado","Si"
"10421",42631,"No","No",1408,"Femenino",4,"No","Separado","No"
"10422",73504,"No","Si",7740,"Femenino",3,"Si","Casado","Si"
"10423",64758,"No","Si",2820,"Masculino",7,"Si","Soltero","Si"
"10424",17586,"No","Si",1669,"Masculino",8,"No","Casado","Si"
"10425",75796,"No","Si",4407,"Masculino",4,"No","Separado","No"
"10426",30973,"No","No",8353,"Masculino",3,"Si","Divorciado","Si"
"10427",73134,"No","No",6745,"Masculino",5,"Si","Soltero","No"
"10428",37879,"Si","Si",4882,"Femenino",5,"No","Divorciado","Si"
"10429",79131,"Si","Si",3241,"Masculino",4,"Si","Casado","No"
"10430",65623,"Si","No",8392,"Masculino",5,"No","Soltero","Si"
"10431",33517,"Si","Si",8605,"Femenino",6,"Si","Separado","No"
"10432",35319,"Si","Si",2594,"Masculino",6,"No","Soltero","No"
"10433",88560,"Si","No",7320,"Masculino",6,"No","Soltero","Si"
"10434",70777,"No","No",10862,"Femenino",6,"Si","Soltero","No"
"10435",105591,"Si","No",10375,"Femenino",8,"Si","Viudo","Si"
"10436",39836,"No","Si",7124,"Femenino",7,"No","Casado","Si"
"10437",58281,"Si","No",10327,"Femenino",8,"No","Casado","Si"
"10438",52981,"Si","Si",3745,"Masculino",2,"No","Divorciado","Si"
"10439",94179,"Si","No",10147,"Femenino",2,"No","Soltero","No"
"10440",46994,"Si","Si",7680,"Femenino",7,"Si","Soltero","No"
"10441",20084,"No","Si",6519,"Femenino",3,"No","Soltero","No"
"10442",62855,"No","No",3769,"Masculino",3,"Si","Separado","No"
"10443",96930,"Si","Si",7830,"Femenino",1,"Si","Divorciado","No"
"10444",19386,"Si","No",7958,"Femenino",2,"No","Casado","Si"
"10445",71224,"Si","No",4917,"Femenino",0,"Si","Soltero","Si"
"10446",54647,"No","Si",5754,"Femenino",4,"Si","Casado","No"
"10447",30434,"No","Si",9293,"Masculino",0,"Si","Separado","Si"
"10448",52563,"Si","Si",3711,"Masculino",2,"No","Soltero","Si"
"10449",49880,"Si","No",8724,"Masculino",6,"Si","Soltero","No"
"10450",84625,"No","Si",2802,"Masculino",1,"No","Divorciado","Si"
"10451",83291,"No","No",10298,"Femenino",3,"No","Separado","Si"
"10452",45969,"Si","Si",5200,"Masculino",2,"Si","Soltero","Si"
"10453",52483,"Si","Si",6972,"Masculino",6,"Si","Soltero","No"
"10454",20286,"No","No",2547,"Femenino",2,"Si","Soltero","No"
"10455",45213,"Si","No",1467,"Masculino",0,"No","Casado","No"
"10456",43792,"No","Si",1442,"Masculino",3,"Si","Casado","No"
"10457",48683,"No","No",1515,"Femenino",8,"No","Separado","No"
"10458",38939,"Si","Si",1790,"Masculino",5,"Si","Separado","Si"
"10459",64324,"No","No",1939,"Masculino",7,"Si","Casado","Si"
"10460",22814,"Si","Si",10806,"Femenino",1,"No","Soltero","Si"
"10461",45309,"Si","Si",10745,"Masculino",6,"No","Viudo","No"
